,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
21,21,8,2480648.8380203275,2567313.1668489412,2567313.1668489412,2567313.1668353216,2576245.6699835053,5345.69706875924,84.36761085322703,2.5566860442062813,0.01,-95596.83196317767,0.880791425704956,0.43567919731140137,0.021927595138549805,0.0072405338287353516,-0.014609098434448242,1601
22,22,8,2529675.289068155,2567313.1668489412,2567313.1668489412,2567313.1668353216,2576014.8749479377,5117.014515629038,86.2085764159793,2.5566860442062813,0.01,-46339.58587978272,0.8799784183502197,0.43548583984375,0.021547317504882812,0.007215023040771484,-0.014513731002807617,1604
23,23,8,2549606.394895836,2567313.1668489412,2567313.1668489412,2567313.1668353216,2575984.3054920747,5097.059738298412,86.53572754500114,2.5566860442062813,0.01,-26377.910596238686,0.8919250965118408,0.4367940425872803,0.021729230880737305,0.00738525390625,-0.014411211013793945,1608
24,24,8,2560847.0260973535,2567313.1668489412,2567313.1668489412,2567313.1668353216,2575954.7507904796,5077.0640242728405,86.90435759143924,2.5566860442062813,0.01,-15107.724693126012,0.8759276866912842,0.43517208099365234,0.021834135055541992,0.007306337356567383,-0.014474153518676758,1613
25,25,8,2565663.5354206203,2567313.1668489412,2567313.1668489412,2567313.1668353216,2575922.8044730276,5055.218946230598,87.35476058937219,2.5566860442062813,0.01,-10259.269052407335,0.8895530700683594,0.4358489513397217,0.024654388427734375,0.007354259490966797,-0.014661073684692383,1656
26,26,9,2568291.191157126,2568291.191157126,2568291.191157126,2568291.191140849,2575875.2064495003,4997.436567943543,87.04437194615407,2.5566860442062813,0.01,-7584.015292374488,0.8943381309509277,0.4393341541290283,0.029235363006591797,0.0077250003814697266,-0.015624284744262695,1851
27,27,10,2570167.6451194324,2570167.6451194324,2570167.6451194324,2570167.645103847,2577158.4516741727,6014.175374834333,81.15791758599923,2.428851741995967,0.01,-6990.806554740166,0.9137964248657227,0.4378509521484375,0.03192758560180664,0.00784921646118164,-0.016390085220336914,2167
28,28,11,2570690.869306671,2570690.869306671,2570690.869306671,2570690.8692935864,2578275.972227522,5598.641226595268,72.66651907104595,2.3074091548961686,0.01,-7585.102920851091,0.9413361549377441,0.4471590518951416,0.03104710578918457,0.008635997772216797,-0.018555164337158203,2477
29,29,12,2571238.843477473,2571238.843477473,2571238.843477473,2571238.843465066,2579118.9678102196,5514.269846612122,62.97977742614446,2.19203869715136,0.01,-7880.124332746655,0.9668517112731934,0.43761682510375977,0.029882431030273438,0.009096860885620117,-0.020607948303222656,2672
30,30,13,2571647.7146767257,2571647.7146767257,2571647.7146767257,2571647.7146638096,2579710.522175988,5055.569403654896,55.80881100135419,2.0824367622937916,0.01,-8062.807499262543,0.9826915264129639,0.43680810928344727,0.028025150299072266,0.009320735931396484,-0.021798133850097656,2851
31,31,14,2573173.221098139,2573173.221098139,2573173.221098139,2573173.2210837663,2580273.951928854,3481.9723730599508,52.09175708418882,1.9783149241791018,0.01,-7100.730830715051,1.9066250324249268,0.437955379486084,0.0306854248046875,0.009517908096313477,-0.02305746078491211,3022
32,32,14,-2554578.124279196,2573173.221098139,2573173.221098139,2573173.2210837663,2580611.777038842,2548.6563610970043,43.95478177331576,1.9783149241791018,0.01,-5135189.901318038,1.0141808986663818,0.43848299980163574,0.021612167358398438,0.009952545166015625,-0.02501702308654785,3023
33,33,14,2553911.8937960607,2573173.221098139,2573173.221098139,2573173.2210837663,2580601.0697269714,2424.323074898217,43.133363018576226,1.9783149241791018,0.01,-26689.17593091075,1.0094802379608154,0.4367959499359131,0.021252155303955078,0.010126113891601562,-0.024160146713256836,3024
34,34,14,2568740.614468963,2573173.221098139,2573173.221098139,2573173.2210837663,2580607.2846348495,2317.505100086797,42.98714174285769,1.9783149241791018,0.01,-11866.670165886631,1.010108470916748,0.43649792671203613,0.02132582664489746,0.010045528411865234,-0.02399277687072754,3025
35,35,14,2571534.6603408717,2573173.221098139,2573173.221098139,2573173.2210837663,2580627.5416578967,2215.47741925437,43.694409757543205,1.9783149241791018,0.01,-9092.88131702517,0.9935023784637451,0.4839169979095459,0.02651238441467285,0.010131597518920898,-0.024080514907836914,3027
36,36,14,2573160.9689237042,2573173.221098139,2573173.221098139,2573173.2210837663,2580637.0529961055,2179.218460516073,44.14811845548907,1.9783149241791018,0.01,-7476.084072401145,1.0381741523742676,0.5052103996276855,0.024627208709716797,0.010153055191040039,-0.027917861938476562,3091
37,37,15,2573796.099856545,2573796.099856545,2573796.099856545,2573796.099840624,2580578.3319517686,2018.1054448504,42.01132147671317,1.9783149241791018,0.01,-6782.232095223378,1.0189895629882812,0.4460749626159668,0.03453564643859863,0.011134147644042969,-0.026385784149169922,3058
38,38,15,-60796816.61953417,2573796.099856545,2573796.099856545,2573796.099840624,2580797.423965534,2134.9109443845227,39.0283544368669,1.9783149241791018,0.01,-63377614.04349971,1.0346496105194092,0.44237613677978516,0.023688793182373047,0.011820316314697266,-0.02963423728942871,3059
39,39,15,-50089964.37576734,2573796.099856545,2573796.099856545,2573796.099840624,2580745.9133129437,1979.4242007122375,36.91379421709526,1.9783149241791018,0.01,-52670710.289080285,1.097689151763916,0.44113993644714355,0.022077322006225586,0.009808063507080078,-0.026866436004638672,3060
40,40,15,1177344.831157395,2573796.099856545,2573796.099856545,2573796.099840624,2580519.6501582903,1730.7467551063746,34.67731769719746,1.9783149241791018,0.01,-1403174.8190008954,4.690516471862793,0.4614987373352051,0.024411916732788086,0.010072469711303711,-0.025414228439331055,3061
41,41,15,1941575.292328137,2573796.099856545,2573796.099856545,2573796.099840624,2580535.918172915,1728.9671591194347,34.68370638595923,1.9783149241791018,0.01,-638960.6258447779,1.0816066265106201,0.44602394104003906,0.02278280258178711,0.010101556777954102,-0.026530981063842773,3062
42,42,15,2214847.7389159496,2573796.099856545,2573796.099856545,2573796.099840624,2580534.000461833,1728.5320640141144,34.679273569742286,1.9783149241791018,0.01,-365686.26154588355,1.0139544010162354,0.43596386909484863,0.02281928062438965,0.009711027145385742,-0.02498650550842285,3064
43,43,15,2455257.8243639953,2573796.099856545,2573796.099856545,2573796.099840624,2580528.3522519046,1726.340609304607,34.668916098133025,2.077230670388057,0.01,-125270.52788790913,0.9949142932891846,0.5197329521179199,0.027203798294067383,0.00958871841430664,-0.025271177291870117,3066
44,44,15,2539095.8014413626,2573796.099856545,2573796.099856545,2573796.099840624,2580522.1724730227,1712.1019885838032,34.684744532000025,2.077230670388057,0.01,-41426.371031660325,0.6995034217834473,0.48593616485595703,0.026684999465942383,0.009998798370361328,-0.030164718627929688,3068
45,45,15,2561280.317368074,2573796.099856545,2573796.099856545,2573796.099840624,2580522.9175606878,1711.6693638153374,34.724296644468126,2.077230670388057,0.01,-19242.60019261406,0.8474617004394531,0.4749717712402344,0.02599787712097168,0.009781837463378906,-0.028108596801757812,3070
46,46,15,2568347.347200399,2573796.099856545,2573796.099856545,2573796.099840624,2580523.7796859103,1710.4653575015254,34.776652900121576,2.077230670388057,0.01,-12176.432485511476,0.8669822216033936,0.4754939079284668,0.026896953582763672,0.009644031524658203,-0.02754044532775879,3072
47,47,15,2571425.2652320876,2573796.099856545,2573796.099856545,2573796.099840624,2580524.2582621532,1709.8903777478263,34.791692242277335,2.077230670388057,0.01,-9098.993030065832,1.0136454105377197,0.4821288585662842,0.0219423770904541,0.00955820083618164,-0.029411792755126953,3075
48,48,15,2573143.446518621,2573796.099856545,2573796.099856545,2573796.099840624,2580523.326656813,1709.503502373118,34.7993851030345,2.1810922039074603,0.01,-7379.880138191891,1.0218870639801025,0.43773961067199707,0.024002552032470703,0.00969386100769043,-0.024831533432006836,3090
49,49,16,2574085.0638430137,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580519.433788714,1684.0625569452532,34.65481060335171,2.404654154807975,0.01,-6434.369945700239,1.10247802734375,0.43757128715515137,0.2549128532409668,0.01016378402709961,-0.025529861450195312,2991
50,50,16,-656477841.6291617,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580455.0986013906,1763.3140875212848,32.47822437595989,2.404654154807975,0.01,-659058296.727763,0.9826860427856445,0.43972301483154297,0.021609067916870117,0.008485078811645508,-0.023463964462280273,2994
51,51,16,-66690543.785554744,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580429.803452824,1640.651109649334,31.703268074489294,2.404654154807975,0.01,-69270973.58900757,1.0363357067108154,0.44396471977233887,0.022568225860595703,0.008521795272827148,-0.023744821548461914,2997
52,52,16,-10639490.920663748,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580419.577466439,1638.7804523725063,31.614506102125517,2.404654154807975,0.01,-13219910.498130187,0.9693129062652588,0.4366753101348877,0.021619558334350586,0.008547544479370117,-0.023842334747314453,2999
53,53,16,-12638769.732744064,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580423.3616119036,1628.8939239489846,31.610493832023383,2.404654154807975,0.01,-15219193.094355967,0.9809339046478271,0.4359431266784668,0.021291732788085938,0.008585453033447266,-0.023332595825195312,3001
54,54,16,-550788.7192700566,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580418.596883289,1624.3958542775363,31.58178857115494,2.404654154807975,0.01,-3131207.3161533456,0.986788272857666,0.4351205825805664,0.022654056549072266,0.008702278137207031,-0.02324509620666504,3004
55,55,16,1414809.1083657884,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580413.802441631,1619.0597852822393,31.554023071733983,2.524886862548374,0.01,-1165604.6940758426,1.0255179405212402,0.4352409839630127,0.02196526527404785,0.008952140808105469,-0.02397322654724121,3008
56,56,16,2077753.715381063,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580414.40729409,1605.2669496149756,31.58244044149407,2.524886862548374,0.01,-502660.69191302673,0.9675400257110596,0.4363827705383301,0.02175307273864746,0.008562326431274414,-0.02346944808959961,3014
57,57,16,2342004.9330489947,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580408.559443137,1605.2343103270978,31.577128163981918,2.524886862548374,0.01,-238403.62639414257,0.9881789684295654,0.4365696907043457,0.0217134952545166,0.008483648300170898,-0.023201942443847656,3019
58,58,16,2476216.3862747876,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580394.4311307184,1590.476880342234,31.591390330030116,2.524886862548374,0.01,-104178.04485593073,4.5374109745025635,0.4371163845062256,0.022338390350341797,0.008633613586425781,-0.023355960845947266,3024
59,59,16,2517597.013780962,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580391.904626006,1588.663110957481,31.591446663107867,2.524886862548374,0.01,-62794.89084504338,0.9893560409545898,0.44402456283569336,0.02190423011779785,0.00887751579284668,-0.023710012435913086,3029
60,60,16,2535903.858371202,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580390.6029372877,1587.9933071145788,31.594735188755205,2.6511312056757927,0.01,-44486.74456608573,0.9949302673339844,0.44105052947998047,0.022457122802734375,0.00865626335144043,-0.023604869842529297,3035
61,61,16,2554060.0353106055,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580389.089135083,1573.8090094891377,31.678683447998896,2.6511312056757927,0.01,-26329.053824477272,0.9990806579589844,0.43452882766723633,0.021687030792236328,0.009082794189453125,-0.023594141006469727,3042
62,62,16,2561969.384502852,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580388.2973569357,1573.9375655665062,31.6707165311564,2.6511312056757927,0.01,-18418.912854083726,1.0515940189361572,0.43323373794555664,0.02180933952331543,0.009033203125,-0.023634910583496094,3047
63,63,16,2567613.8225883036,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580386.414498852,1573.0242610918358,31.667226344024638,2.6511312056757927,0.01,-12772.591910548725,1.7502474784851074,0.43934035301208496,0.02240896224975586,0.009076118469238281,-0.0237424373626709,3054
64,64,16,2570715.651684534,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580386.075547417,1572.7156708547845,31.66490965378863,2.6511312056757927,0.01,-9670.423862883357,0.9961256980895996,0.4392707347869873,0.022010326385498047,0.009276390075683594,-0.023928403854370117,3062
65,65,16,2572161.066940931,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580385.392752709,1572.6115510258824,31.662090191394853,2.7836877659595824,0.01,-8224.325811777782,0.9905359745025635,0.43425607681274414,0.022464513778686523,0.009261846542358398,-0.024140357971191406,3070
66,66,16,2573725.0586393094,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580391.0712046567,1563.2413882971741,31.679064215924686,2.7836877659595824,0.01,-6666.012565347269,1.744232177734375,0.4343452453613281,0.021938800811767578,0.009518146514892578,-0.024213314056396484,3081
67,67,16,2573997.5851598,2574085.0638430137,2574085.0638430137,2574085.0638237097,2580384.438351094,1562.2367488183081,31.67070703102066,2.7836877659595824,0.01,-6386.853191293927,0.9729983806610107,0.4337022304534912,0.02663254737854004,0.009560108184814453,-0.024168729782104492,3240
68,68,17,2574574.4463499435,2574574.4463499435,2574574.4463499435,2574574.446330144,2580339.933478203,1437.1278811246157,29.940142440796645,2.7836877659595824,0.01,-5765.487128259836,1.9206886291503906,0.43440818786621094,0.024598121643066406,0.010587930679321289,-0.0255277156829834,3307
69,69,17,-207954849.73687917,2574574.4463499435,2574574.4463499435,2574574.446330144,2580148.369576552,1248.5080919181928,29.027022821126756,2.7836877659595824,0.01,-210534998.1064557,1.0354034900665283,0.43764376640319824,0.02230548858642578,0.010686635971069336,-0.02597784996032715,3308
70,70,17,-5698761.931300973,2574574.4463499435,2574574.4463499435,2574574.446330144,2580152.3030521534,1225.6866487944499,28.583142928911077,2.7836877659595824,0.01,-8278914.234353126,1.043121337890625,0.43641209602355957,0.021646499633789062,0.010622739791870117,-0.026369094848632812,3309
71,71,17,2566135.4172987016,2574574.4463499435,2574574.4463499435,2574574.446330144,2580154.1200431893,1222.957734728232,28.57667978652965,2.7836877659595824,0.01,-14018.702744487866,1.0358140468597412,0.4358711242675781,0.021174192428588867,0.010643959045410156,-0.026246070861816406,3310
72,72,17,2571236.7316383,2574574.4463499435,2574574.4463499435,2574574.446330144,2580153.4539742093,1220.1360516189598,28.576226364575096,2.7836877659595824,0.01,-8916.722335908978,1.02903151512146,0.4369640350341797,0.02153801918029785,0.010607242584228516,-0.02615976333618164,3311
73,73,17,2573093.038877046,2574574.4463499435,2574574.4463499435,2574574.446330144,2580153.707101795,1216.7686648303643,28.590548454869822,2.7836877659595824,0.01,-7060.66822474858,1.0250720977783203,0.43747425079345703,0.021218538284301758,0.010683059692382812,-0.02637958526611328,3312
74,74,17,2573824.485331458,2574574.4463499435,2574574.4463499435,2574574.446330144,2580154.459055634,1216.137657057494,28.59627487415684,2.9228721542575617,0.01,-6329.973724176279,1.0053918361663818,0.43523573875427246,0.02181100845336914,0.010651350021362305,-0.02621316909790039,3315
75,75,18,2574604.2467819583,2574604.2467819583,2574604.2467819583,2574604.246763481,2580161.6940326444,1199.9337793430313,28.721478807541253,2.9228721542575617,0.01,-5557.447250686157,1.0222194194793701,0.43723177909851074,0.024960756301879883,0.010622739791870117,-0.02633070945739746,3322
76,76,18,2569097.2664361484,2574604.2467819583,2574604.2467819583,2574604.246763481,2579976.4495308087,1448.2869130070321,28.427454848616463,2.9228721542575617,0.01,-10879.183094660237,1.1248188018798828,0.44445061683654785,0.02151966094970703,0.011274576187133789,-0.026973962783813477,3323
77,77,18,2572257.6772901146,2574604.2467819583,2574604.2467819583,2574604.246763481,2579988.0883552614,1443.4048903300427,28.16318066536029,2.9228721542575617,0.01,-7730.411065146848,1.0173625946044922,0.4356260299682617,0.021509170532226562,0.010775089263916016,-0.02657628059387207,3324
78,78,18,2573582.863053624,2574604.2467819583,2574604.2467819583,2574604.246763481,2579986.73767133,1442.8978653596714,28.125913592470525,2.9228721542575617,0.01,-6403.874617706278,1.0192923545837402,0.44188833236694336,0.021552562713623047,0.010945320129394531,-0.026187896728515625,3326
79,79,18,2574320.6332279565,2574604.2467819583,2574604.2467819583,2574604.246763481,2579990.539219592,1439.0502214557491,27.940464887133327,2.9228721542575617,0.01,-5669.9059916357755,1.0194711685180664,0.4553954601287842,0.022263288497924805,0.010827779769897461,-0.026142358779907227,3334
80,80,19,2574874.3564930935,2574874.3564930935,2574874.3564930935,2574874.356476506,2579995.9144198555,1430.4756341064349,27.60185303250785,2.9228721542575617,0.01,-5121.557926761934,1.0431241989135742,0.4360644817352295,0.023261547088623047,0.011864900588989258,-0.028737545013427734,3376
81,81,20,2575059.044963939,2575059.044963939,2575059.044963939,2575059.0449485,2579819.526088083,1373.447429177817,26.23703442209939,2.7767285465446836,0.01,-4760.481124144019,1.0202054977416992,0.45015692710876465,0.025493621826171875,0.010886192321777344,-0.026360273361206055,3465
82,82,21,2575254.482111554,2575254.482111554,2575254.482111554,2575254.482096205,2579629.614209503,1400.9721432095394,25.552153673004522,2.637892119217449,0.01,-4375.132097948576,1.0362374782562256,0.4367251396179199,0.028875350952148438,0.011479854583740234,-0.027797937393188477,3376
83,83,21,-40627254.07883157,2575254.482111554,2575254.482111554,2575254.482096205,2579418.329551988,1370.6059935819358,24.699073237506934,2.637892119217449,0.01,-43206672.408383556,1.0243866443634033,0.43517112731933594,0.02145242691040039,0.009911537170410156,-0.026327848434448242,3377
84,84,21,2098846.030944052,2575254.482111554,2575254.482111554,2575254.482096205,2579421.6872956944,1359.286055052653,24.666431792060028,2.637892119217449,0.01,-480575.65635164233,1.0205366611480713,0.43563342094421387,0.021335840225219727,0.009975671768188477,-0.026496410369873047,3378
85,85,21,2469132.624438268,2575254.482111554,2575254.482111554,2575254.482096205,2579430.6147845364,1314.0471049193293,25.027956224521144,2.637892119217449,0.01,-110297.99034626836,1.0217077732086182,0.4366903305053711,0.021273136138916016,0.009831428527832031,-0.026233196258544922,3379
86,86,21,2530620.175870791,2575254.482111554,2575254.482111554,2575254.482096205,2579439.134001443,1275.3115509934723,25.73979916091534,2.637892119217449,0.01,-48818.958130652005,1.033797264099121,0.44118499755859375,0.021867036819458008,0.00991511344909668,-0.0263674259185791,3381
87,87,21,2568863.4695582227,2575254.482111554,2575254.482111554,2575254.482096205,2579446.7370053967,1246.1978910104372,26.50108161572459,2.637892119217449,0.01,-10583.267447174227,1.0392193794250488,0.4421534538269043,0.02209162712097168,0.009980916976928711,-0.026700258255004883,3383
88,88,21,2573281.217723681,2575254.482111554,2575254.482111554,2575254.482096205,2579449.9803304058,1229.6234585889615,27.001836791086287,2.7697867251783217,0.01,-6168.762606724786,1.0479071140289307,0.434542179107666,0.022077560424804688,0.010186195373535156,-0.02649092674255371,3385
89,89,21,2574591.5606820732,2575254.482111554,2575254.482111554,2575254.482096205,2579459.5644138386,1210.258594261948,27.523447812616798,2.7697867251783217,0.01,-4868.003731765397,0.8902139663696289,0.43703460693359375,0.021699905395507812,0.01017451286315918,-0.02653813362121582,3388
90,90,21,2575201.8589746444,2575254.482111554,2575254.482111554,2575254.482096205,2579459.691000958,1206.3426058120094,27.691530689933458,2.7697867251783217,0.01,-4257.83202631359,1.031987190246582,0.4364354610443115,0.021703004837036133,0.01025390625,-0.02671217918395996,3392
91,91,22,2575581.056540385,2575581.056540385,2575581.056540385,2575581.0565222045,2579458.1462889295,1188.199907823,28.33156229611132,2.7697867251783217,0.01,-3877.0897485444425,1.021831750869751,0.4688150882720947,0.022947311401367188,0.010539770126342773,-0.026491880416870117,3416
92,92,23,2575780.3234245037,2575780.3234245037,2575780.3234245037,2575780.3233980616,2579280.820026396,1124.9480510186404,26.92213311037486,2.6312973889194056,0.01,-3500.496601892283,1.0373244285583496,0.43929147720336914,0.025813817977905273,0.011196374893188477,-0.027388334274291992,3510
93,93,23,2574364.541281508,2575780.3234245037,2575780.3234245037,2575780.3233980616,2579106.472630118,1115.480797945056,24.311926905746017,2.6312973889194056,0.01,-4741.931348610234,1.0610949993133545,0.4453766345977783,0.02173304557800293,0.011034965515136719,-0.027524471282958984,3511
94,94,23,2574923.4556905944,2575780.3234245037,2575780.3234245037,2575780.3233980616,2579113.651718415,1109.5199383194558,24.237165934735017,2.6312973889194056,0.01,-4190.196027820413,1.0375726222991943,0.43308019638061523,0.02433466911315918,0.011203765869140625,-0.027943134307861328,3579
95,95,24,2575929.357225809,2575929.357225809,2575929.357225809,2575929.3572064773,2579140.569538054,994.2866975222714,25.5475077068386,2.7559551027194624,0.01,-3211.212312245461,4.86552882194519,0.43416905403137207,0.3140280246734619,0.011542797088623047,-0.027968645095825195,3093
96,96,24,-2896279654.015701,2575929.357225809,2575929.357225809,2575929.3572064773,2579030.1991676125,1021.0444378214888,25.96137508663192,2.7559551027194624,0.01,-2898858684.2148685,0.9753983020782471,0.43529582023620605,0.021610021591186523,0.008704185485839844,-0.04962491989135742,3099
97,97,24,-750568662.480309,2575929.357225809,2575929.357225809,2575929.3572064773,2578783.1140479688,1082.651843326632,27.968181212574038,2.7559551027194624,0.01,-753147445.594357,0.999260663986206,0.44117259979248047,0.022879838943481445,0.008658170700073242,-0.023945093154907227,3104
98,98,24,-26290762.48726708,2575929.357225809,2575929.357225809,2575929.3572064773,2578972.963913485,1016.2073873770423,26.2086901000375,2.7559551027194624,0.01,-28869735.451180566,4.58530592918396,0.43980932235717773,0.021785259246826172,0.008524656295776367,-0.025093793869018555,3105
99,99,24,-4215263.207043827,2575929.357225809,2575929.357225809,2575929.3572064773,2578983.618238631,1013.8459357875399,26.199466627096054,2.7559551027194624,0.01,-6794246.825282458,0.995506763458252,0.4345567226409912,0.021661758422851562,0.008762359619140625,-0.024271726608276367,3110
100,100,24,-208334.0405995315,2575929.357225809,2575929.357225809,2575929.3572064773,2578986.6631395454,1012.6210361588746,26.18957620766801,2.7559551027194624,0.01,-2787320.703739077,0.9911332130432129,0.43372654914855957,0.02171611785888672,0.008508443832397461,-0.024167537689208984,3114
