,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
10,10,2,2654679.8349575414,2654679.8349575414,2654679.8349575414,2654679.834955425,2660852.922203061,6363.84451133851,150.7147191401284,6.498712500000001,0.01,-6173.0872455197,2.559741735458374,0.848808765411377,0.050783395767211914,0.017017602920532227,-0.05061006546020508,6573
11,11,2,2647568.991143912,2654679.8349575414,2654679.8349575414,2654679.834955425,2664137.4865306728,7781.58650934929,146.96659213670964,6.498712500000001,0.01,-16568.495386760696,2.529385805130005,0.8211064338684082,0.045660972595214844,0.01792001724243164,-0.052667856216430664,6575
12,12,3,2655887.083963721,2655887.083963721,2655887.083963721,2655887.0839611785,2663789.9480220964,6935.84946042439,130.80902721766066,6.173776875000001,0.01,-7902.864058375389,4.79884934425354,0.8215200901031494,0.05116772651672363,0.016770362854003906,-0.052295684814453125,6651
13,13,4,2655998.584269138,2655998.584269138,2655998.584269138,2655998.5842652456,2666320.4542096835,8247.200257768389,126.99151720073922,5.86508803125,0.01,-10321.86994054518,2.5067696571350098,0.8299858570098877,0.05041766166687012,0.017041683197021484,-0.050473690032958984,6766
14,14,5,2656060.396215223,2656060.396215223,2656060.396215223,2656060.3962109485,2668564.0290997964,10107.786942096427,114.84763490546418,5.5718336296875,0.01,-12503.632884573859,5.079751014709473,0.8199503421783447,0.05277252197265625,0.017736196517944336,-0.05210113525390625,6924
15,15,5,2655682.6944692256,2656060.396215223,2656060.396215223,2656060.3962109485,2670253.24212933,11225.709048046265,100.20760088354457,5.5718336296875,0.01,-14570.547660104534,4.887841463088989,0.8257403373718262,0.05183672904968262,0.020258665084838867,-0.05274343490600586,7107
16,16,5,2656067.5628591734,2656060.396215223,2656067.5628591734,2656067.5628533056,2669615.1232427545,10716.279168963898,94.74473494435452,5.5718336296875,0.01,-13547.560383581176,4.973788738250732,0.8225994110107422,0.056633949279785156,0.018451213836669922,-0.05411338806152344,7320
17,17,6,2658078.298101663,2658078.298101663,2658078.298101663,2658078.2980965856,2668504.2486259863,7523.47699646838,81.85420395245606,5.293241948203125,0.01,-10425.950524323058,12.345954656600952,0.8239400386810303,0.0643160343170166,0.019778966903686523,-0.05791664123535156,6941
18,18,6,2657741.1446318356,2658078.298101663,2658078.298101663,2658078.2980965856,2669219.16070516,6444.886954013724,78.67012939307335,5.293241948203125,0.01,-11478.016073324097,2.5994513034820557,0.8221814632415771,0.05115532875061035,0.02025580406188965,-0.054320335388183594,7082
19,19,7,2658960.534282807,2658960.534282807,2658960.534282807,2658960.534278447,2668893.3350626235,5783.80289301509,73.48152318624663,5.028579850792968,0.01,-9932.80077981686,5.099201679229736,0.8230066299438477,0.06547045707702637,0.01997518539428711,-0.05473661422729492,7515
20,20,8,2659193.318602369,2659193.318602369,2659193.318602369,2659193.318598668,2668833.194107178,5012.200544100255,63.74425357271422,5.266808821224284,0.01,-9639.875504809175,5.193153381347656,0.8245556354522705,0.5746691226959229,0.021971464157104492,-0.060079336166381836,6840
21,21,8,2559054.3542977134,2659193.318602369,2659193.318602369,2659193.318598668,2669672.083967675,5054.003449827433,59.73266936482379,5.266808821224284,0.01,-110617.72966996167,5.084385633468628,0.8249356746673584,0.04648017883300781,0.022783517837524414,-0.05598783493041992,6844
22,22,8,2635709.6572567867,2659193.318602369,2659193.318602369,2659193.318598668,2669579.4497172157,4866.391119702719,58.74840977722481,5.266808821224284,0.01,-33869.79246042924,5.085766077041626,0.8434097766876221,0.046746253967285156,0.0195770263671875,-0.05395007133483887,6852
23,23,8,2654992.551396247,2659193.318602369,2659193.318602369,2659193.318598668,2669447.3514274643,4598.025209557265,58.6372020851125,5.266808821224284,0.01,-14454.800031217248,5.062938213348389,0.824617862701416,0.04897451400756836,0.019403457641601562,-0.05481100082397461,6885
24,24,8,2657707.942101192,2659193.318602369,2659193.318602369,2659193.318598668,2669329.740636152,4554.6063507697545,58.585981657687284,5.266808821224284,0.01,-11621.798534959913,2.5692203044891357,0.8271570205688477,0.04960942268371582,0.01940464973449707,-0.055704355239868164,6961
25,25,8,2658670.02196909,2659193.318602369,2659193.318602369,2659193.318598668,2669186.037596042,4546.967741954606,58.5364980526865,5.266808821224284,0.01,-10516.015626951603,2.7430028915405273,0.8473587036132812,0.05513167381286621,0.02015542984008789,-0.05424094200134277,7154
26,26,9,2659506.615816585,2659506.615816585,2659506.615816585,2659506.6158128204,2669039.4346546605,4459.462181659415,58.11411736405681,5.266808821224284,0.01,-9532.818838075598,5.112890958786011,0.8270175457000732,0.05969500541687012,0.022023677825927734,-0.05597734451293945,7438
27,27,10,2659584.9777751504,2659584.9777751504,2659584.9777751504,2659584.97777158,2668856.3072330146,4283.128554884344,52.46201044604202,5.00346838016307,0.01,-9271.329457864149,5.220891714096069,0.8236255645751953,0.059899091720581055,0.02167654037475586,-0.058448076248168945,7656
28,28,10,2658981.7109618355,2659584.9777751504,2659584.9777751504,2659584.97777158,2668651.664355516,4538.908991843928,49.14026655840319,5.00346838016307,0.01,-9669.953393680637,5.199378490447998,0.8259172439575195,0.05088996887207031,0.02247023582458496,-0.06265783309936523,7796
29,29,11,2659723.148307314,2659723.148307314,2659723.148307314,2659723.1483037593,2668657.2613212243,4448.973612710368,48.08519239385278,4.753294961154916,0.01,-8934.11301390994,5.378273010253906,0.8270165920257568,0.05659604072570801,0.026613712310791016,-0.06221270561218262,8075
30,30,12,2660350.1665814845,2660350.1665814845,2660350.1665814845,2660350.1665778733,2668604.625030328,4161.142519197892,43.572534456227324,4.51563021309717,0.01,-8254.458448843356,5.442214012145996,0.8265855312347412,0.06408095359802246,0.02415633201599121,-0.06266570091247559,7777
31,31,12,2451498.7152325925,2660350.1665814845,2660350.1665814845,2660350.1665778733,2668435.0223080697,3926.9335391176865,43.3070905685642,4.51563021309717,0.01,-216936.307075477,2.7422235012054443,0.8258914947509766,0.04806661605834961,0.023753881454467773,-0.06123924255371094,7778
32,32,13,2660630.316543963,2660630.316543963,2660630.316543963,2660630.31654033,2668536.6935168165,3374.9601026331075,43.002547334620346,4.2898487024423115,0.01,-7906.376972853879,5.25794243812561,0.8242545127868652,0.053183555603027344,0.022963523864746094,-0.06262326240539551,7914
33,33,13,1173326.8304990553,2660630.316543963,2660630.316543963,2660630.31654033,2668282.9304500436,3499.9404206052423,42.64183154447788,4.2898487024423115,0.01,-1494956.0999509883,2.8101015090942383,0.8377554416656494,0.04605460166931152,0.025705814361572266,-0.06325101852416992,7915
34,34,13,2660434.5990061807,2660630.316543963,2660630.316543963,2660630.31654033,2668319.7210946265,3305.1290053185076,39.71984620947909,4.2898487024423115,0.01,-7885.122088445803,5.286295652389526,0.8251185417175293,0.05208230018615723,0.024476051330566406,-0.06428289413452148,8056
35,35,13,2658131.2377348715,2660630.316543963,2660630.316543963,2660630.31654033,2668299.7397511313,3140.9220750625245,38.136059493155955,4.2898487024423115,0.01,-10168.50201625964,2.775926113128662,0.8330457210540771,0.047791481018066406,0.025220155715942383,-0.06377720832824707,8057
36,36,13,2659927.548830192,2660630.316543963,2660630.316543963,2660630.31654033,2668311.796976647,3056.4061455503106,38.00634933568826,4.2898487024423115,0.01,-8384.248146454638,5.354572534561157,0.8236455917358398,0.04656505584716797,0.025670528411865234,-0.06516385078430176,8059
37,37,14,2660675.970281042,2660675.970281042,2660675.970281042,2660675.970277594,2668316.6856077844,3021.5256058513187,38.06716938032765,4.2898487024423115,0.01,-7640.715326742174,2.8101372718811035,0.8292586803436279,0.0503537654876709,0.028081893920898438,-0.06494450569152832,8145
38,38,14,2660654.460892478,2660675.970281042,2660675.970281042,2660675.970277594,2668127.5531000346,3210.21416544728,36.45890487945241,4.2898487024423115,0.01,-7473.092207556442,2.8067831993103027,0.8245265483856201,0.051937103271484375,0.025742530822753906,-0.0640254020690918,8278
39,39,15,2661095.031913275,2661095.031913275,2661095.031913275,2661095.031909852,2668089.508510329,3173.5755027122796,35.95417928619324,4.0753562673201955,0.01,-6994.476597054048,2.8742949962615967,0.8270251750946045,0.06550955772399902,0.026569843292236328,-0.06533074378967285,7954
40,40,15,2660748.2122744517,2661095.031913275,2661095.031913275,2661095.031909852,2667831.1650836016,3014.275448387023,34.98969040689047,4.0753562673201955,0.01,-7082.952809150091,2.786619186401367,0.8242778778076172,0.054718732833862305,0.025599002838134766,-0.06495523452758789,8164
41,41,16,2661321.4562763935,2661321.4562763935,2661321.4562763935,2661321.456272875,2667819.615981328,2857.86426963564,32.58239563213765,4.26842627048449,0.01,-6498.159704934118,5.376067638397217,0.8292396068572998,0.7704787254333496,0.027133703231811523,-0.06873822212219238,7264
42,42,16,-24129018.13006593,2661321.4562763935,2661321.4562763935,2661321.456272875,2667859.605400149,2623.0901251966134,32.099678244708926,4.26842627048449,0.01,-26796877.735466078,5.2693822383880615,0.8307473659515381,0.04664278030395508,0.021359682083129883,-0.06001543998718262,7265
43,43,16,2313482.2429560535,2661321.4562763935,2661321.4562763935,2661321.456272875,2667861.6354135904,2572.847056922503,31.896449657349805,4.26842627048449,0.01,-354379.39245753706,2.6844980716705322,0.8230576515197754,0.047437429428100586,0.02105402946472168,-0.057183027267456055,7266
44,44,16,2557038.7546422607,2661321.4562763935,2661321.4562763935,2661321.456272875,2667866.654904167,2551.0082728364505,31.83195702692014,4.26842627048449,0.01,-110827.90026190646,2.668545722961426,0.8215525150299072,0.04650163650512695,0.021439552307128906,-0.05792808532714844,7268
45,45,16,2627093.701486599,2661321.4562763935,2661321.4562763935,2661321.456272875,2667874.127396671,2529.555991393514,31.803066050840958,4.26842627048449,0.01,-40780.42591007185,2.6354377269744873,0.8237209320068359,0.04624152183532715,0.021646499633789062,-0.0609738826751709,7274
46,46,16,2647498.8683512486,2661321.4562763935,2661321.4562763935,2661321.456272875,2667874.378353835,2517.3913785503246,31.7829836360485,4.26842627048449,0.01,-20375.510002586445,2.717482805252075,0.8225183486938477,0.04668259620666504,0.021393537521362305,-0.058382272720336914,7284
47,47,16,2654922.339937172,2661321.4562763935,2661321.4562763935,2661321.456272875,2667880.4216372096,2496.717652237043,31.755288642076742,4.481847584008714,0.01,-12958.081700037636,2.6443822383880615,0.8233370780944824,0.04748225212097168,0.02149510383605957,-0.05788111686706543,7310
48,48,16,2658239.837691659,2661321.4562763935,2661321.4562763935,2661321.456272875,2667880.3515741336,2440.879606915638,31.82724051466744,4.481847584008714,0.01,-9640.513882474672,2.685560464859009,0.832608699798584,0.04943490028381348,0.021787405014038086,-0.05782675743103027,7370
49,49,16,2660321.248719778,2661321.4562763935,2661321.4562763935,2661321.456272875,2667861.227635321,2352.9753108443692,32.15887614833089,4.481847584008714,0.01,-7539.978915543213,5.204697847366333,0.820014238357544,0.052014827728271484,0.022173166275024414,-0.059282779693603516,7485
50,50,16,2660799.2565353136,2661321.4562763935,2661321.4562763935,2661321.456272875,2667784.7973473486,2335.5284050297923,32.19879776836208,4.481847584008714,0.01,-6985.540812034916,2.703233242034912,0.8251588344573975,0.05285072326660156,0.025626182556152344,-0.0616297721862793,7677
51,51,17,2661419.4614577945,2661419.4614577945,2661419.4614577945,2661419.461453938,2667792.0985763925,2223.498263152782,32.79566601905184,4.481847584008714,0.01,-6372.637118598056,5.274302244186401,0.8231391906738281,0.05476093292236328,0.02529597282409668,-0.06070852279663086,7913
52,52,17,2661069.2291304856,2661419.4614577945,2661419.4614577945,2661419.461453938,2667663.016183571,2310.238018640317,30.748535267432135,4.481847584008714,0.01,-6593.787053085169,5.302830457687378,0.8324830532073975,0.05163908004760742,0.024694442749023438,-0.06277966499328613,8037
53,53,18,2661641.570300348,2661641.570300348,2661641.570300348,2661641.570296749,2667641.818907909,2282.825257139746,30.0808377882552,4.257755204808278,0.01,-6000.248607560876,5.392036199569702,0.8203270435333252,0.06152462959289551,0.025335073471069336,-0.06522321701049805,8300
54,54,18,2661575.9230388124,2661641.570300348,2661641.570300348,2661641.570296749,2667511.732977385,2180.5370070799254,27.832934753650317,4.257755204808278,0.01,-5935.809938572703,5.726719856262207,0.8214907646179199,0.05569195747375488,0.026791095733642578,-0.0672910213470459,8531
55,55,19,2661868.949355354,2661868.949355354,2661868.949355354,2661868.949351496,2667484.8572921325,2127.71853914205,27.093172017630444,4.044867444567864,0.01,-5615.90793677822,5.455760478973389,0.8457224369049072,0.06388425827026367,0.027791261672973633,-0.06822562217712402,8924
56,56,19,2607815.0793326907,2661868.949355354,2661868.949355354,2661868.949351496,2667296.943204464,2039.48515199963,26.13048915095705,4.044867444567864,0.01,-59481.86387177328,5.705580472946167,0.8251156806945801,0.04629993438720703,0.031230449676513672,-0.07237625122070312,8925
57,57,20,2662266.463977119,2662266.463977119,2662266.463977119,2662266.4639733746,2667449.551392351,1770.0588698084466,28.353416899275818,3.8426240723394707,0.01,-5183.087415231746,14.08286190032959,0.828026294708252,0.0526883602142334,0.03169751167297363,-0.07389378547668457,9045
58,58,20,2662071.3192893383,2662266.463977119,2662266.463977119,2662266.4639733746,2667271.8459564773,1561.0030226344243,27.381937561196214,3.8426240723394707,0.01,-5200.526667138821,3.0318005084991455,0.8232269287109375,0.0550382137298584,0.030927419662475586,-0.07320690155029297,9240
59,59,21,2662447.528298174,2662447.528298174,2662447.528298174,2662447.5282945624,2667273.7483563987,1533.9872472533025,25.951620465591912,3.650492868722497,0.01,-4826.220058224817,5.911924362182617,0.8346538543701172,0.06974172592163086,0.032293081283569336,-0.07394123077392578,8489
60,60,21,2662020.089573619,2662447.528298174,2662447.528298174,2662447.5282945624,2667067.83606638,1472.1711876066402,23.86674668811384,3.650492868722497,0.01,-5047.746492761163,5.535027265548706,0.8259141445159912,0.046973466873168945,0.02671337127685547,-0.06826233863830566,8496
61,61,22,2662465.7821298754,2662465.7821298754,2662465.7821298754,2662465.7821261585,2667080.3339023245,1462.6261802325025,23.661820277343946,3.4679682252863717,0.01,-4614.551772449102,5.544169187545776,0.8277022838592529,0.05621337890625,0.02894449234008789,-0.07200884819030762,8747
62,62,23,2662490.3627831074,2662490.3627831074,2662490.3627831074,2662490.3627796494,2666903.7903596237,1520.3212918839417,21.862292670900118,3.294569814022053,0.01,-4413.427576516503,5.541739463806152,0.8368868827819824,0.0565493106842041,0.02810978889465332,-0.07299041748046875,8957
63,63,24,2662575.520310878,2662575.520310878,2662575.520310878,2662575.520307394,2666756.586028799,1581.5214896155521,20.612356187005872,3.450650058961348,0.01,-4181.065717921058,5.677207708358765,0.8218071460723877,0.74013352394104,0.03080439567565918,-0.07203531265258789,7282
64,64,24,-727498.0482009621,2662575.520310878,2662575.520310878,2662575.520307394,2666737.8996832715,1396.4333480852656,20.231619758029506,3.450650058961348,0.01,-3394235.9478842337,5.116387605667114,0.8223087787628174,0.04714226722717285,0.020748376846313477,-0.061629295349121094,7283
65,65,24,2610589.9621074526,2662575.520310878,2662575.520310878,2662575.520307394,2666748.7265624935,1392.2797157443129,20.22697729567222,3.450650058961348,0.01,-56158.764455040924,2.6784956455230713,0.8253378868103027,0.04643416404724121,0.02087259292602539,-0.05844259262084961,7286
66,66,24,2645873.10938249,2662575.520310878,2662575.520310878,2662575.520307394,2666757.1051858934,1392.2925388705917,20.188915109705963,3.450650058961348,0.01,-20883.995803403355,2.710566997528076,0.8320238590240479,0.04790687561035156,0.02090597152709961,-0.05703234672546387,7288
67,67,24,2655919.0577766597,2662575.520310878,2662575.520310878,2662575.520307394,2666763.7297773063,1385.64247597754,20.12769986573513,3.450650058961348,0.01,-10844.672000646722,5.195498466491699,0.8236947059631348,0.04642891883850098,0.020958423614501953,-0.05858302116394043,7293
68,68,24,2659536.0639795354,2662575.520310878,2662575.520310878,2662575.520307394,2666764.798310487,1382.7347312015481,20.114655999718362,3.450650058961348,0.01,-7228.734330951923,2.655491828918457,0.8271362781524658,0.04730081558227539,0.023614168167114258,-0.059218645095825195,7309
69,69,24,2660802.6359348344,2662575.520310878,2662575.520310878,2662575.520307394,2666760.657297794,1382.3373387348838,20.05959926271517,3.6231825619094153,0.01,-5958.021362959542,2.651672601699829,0.824725866317749,0.04853105545043945,0.021004438400268555,-0.0582275390625,7351
70,70,24,2662055.756492632,2662575.520310878,2662575.520310878,2662575.520307394,2666771.363584152,1369.520833932329,19.97054907092107,3.6231825619094153,0.01,-4715.607091519804,5.165332078933716,0.8239519596099854,0.051131486892700195,0.021158933639526367,-0.058542490005493164,7452
71,71,24,2662194.798421793,2662575.520310878,2662575.520310878,2662575.520307394,2666750.533786733,1367.8680234155618,19.902362383853063,3.6231825619094153,0.01,-4555.735364940134,2.68430757522583,0.8216772079467773,0.05555987358093262,0.021425962448120117,-0.060169219970703125,7696
72,72,25,2662702.5482489183,2662702.5482489183,2662702.5482489183,2662702.548244767,2666735.374667012,1365.1158908577636,19.82217276551871,3.6231825619094153,0.01,-4032.8264180939113,5.228615999221802,0.8398058414459229,0.06353259086608887,0.022942781448364258,-0.06455326080322266,8125
73,73,26,2662752.0276567936,2662752.0276567936,2662752.0276567936,2662752.0276531153,2666609.5027245516,1325.8061351818033,19.069921668679097,3.4420234338139446,0.01,-3857.475067757853,5.7083117961883545,0.8347477912902832,0.05503964424133301,0.025005578994750977,-0.06511163711547852,8319
74,74,26,2661233.295575254,2662752.0276567936,2662752.0276567936,2662752.0276531153,2666459.5521854786,1373.8346953024156,18.69521264965821,3.4420234338139446,0.01,-5226.256610224295,5.534559726715088,0.83343505859375,0.04701495170593262,0.0258331298828125,-0.06751346588134766,8320
75,75,26,2662744.6191315153,2662752.0276567936,2662752.0276567936,2662752.0276531153,2666472.2712092064,1333.2960500577465,17.771246073231673,3.4420234338139446,0.01,-3727.6520776913903,13.412327289581299,0.8273744583129883,0.05982851982116699,0.025974512100219727,-0.06648421287536621,8626
76,76,27,2662851.477831599,2662851.477831599,2662851.477831599,2662851.4778278815,2666460.041800025,1329.076972966548,17.630231562945212,3.2699222621232473,0.01,-3608.563968426241,5.5112714767456055,0.8261508941650391,0.07724285125732422,0.030108213424682617,-0.07022738456726074,9275
77,77,27,2662674.8308975752,2662851.477831599,2662851.477831599,2662851.4778278815,2666321.770992123,1307.0167091134936,17.05799869178032,3.2699222621232473,0.01,-3646.9400945479174,5.833163499832153,0.8252320289611816,0.05080723762512207,0.030815601348876953,-0.07542943954467773,9359
78,78,28,2663088.7323846794,2663088.7323846794,2663088.7323846794,2663088.7323808894,2666362.2695373385,1238.205726464279,16.672814650945643,3.106426149017085,0.01,-3273.537152659057,14.357764482498169,0.8250188827514648,0.05296945571899414,0.03173995018005371,-0.07822132110595703,9525
79,79,28,2662805.2795398426,2663088.7323846794,2663088.7323846794,2663088.7323808894,2666241.3141565565,1087.2155956071801,16.5941523265698,3.106426149017085,0.01,-3436.0346167140005,3.106363534927368,0.8269901275634766,0.05383658409118652,0.032384395599365234,-0.07686781883239746,9682
80,80,29,2663255.392763647,2663255.392763647,2663255.392763647,2663255.3927600705,2666289.404023543,1036.5521237482317,15.93113693830619,2.9511048415662304,0.01,-3034.011259896084,14.558437824249268,0.8287250995635986,0.060193538665771484,0.033655643463134766,-0.0783090591430664,9981
81,81,30,2663351.372161232,2663351.372161232,2663351.372161232,2663351.372157553,2666213.643489623,939.4891592971981,15.520397962761056,2.8035495994879187,0.01,-2862.271328391139,6.356124639511108,0.8237864971160889,0.07497525215148926,0.03715825080871582,-0.08851218223571777,9214
82,82,30,2663272.5582383582,2663351.372161232,2663351.372161232,2663351.372157553,2666116.412583155,901.0893397307955,14.737733135082868,2.8035495994879187,0.01,-2843.8543447967486,5.755911827087402,0.8365137577056885,0.05024003982543945,0.029643774032592773,-0.07400345802307129,9270
83,83,31,2663420.7899992266,2663420.7899992266,2663420.7899992266,2663420.7899954794,2666118.6586118997,894.7753595472313,14.62497620202363,2.6633721195135225,0.01,-2697.868612673322,5.767240285873413,0.8249475955963135,0.06912350654602051,0.030545949935913086,-0.07471942901611328,9858
84,84,31,2663322.637333981,2663420.7899992266,2663420.7899992266,2663420.7899954794,2666013.846886577,900.6673250608146,14.477066021138738,2.6633721195135225,0.01,-2691.2095525957366,6.0662243366241455,0.8316292762756348,0.05443763732910156,0.03291630744934082,-0.08040285110473633,10031
85,85,32,2663476.9197878134,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666021.343659802,871.0741233443841,13.666394701862982,2.7895493736754755,0.01,-2544.423871988361,14.772985458374023,0.8376884460449219,0.7632448673248291,0.03855729103088379,-0.08343219757080078,7718
86,86,32,-2317456.6949373377,2663476.9197878134,2663476.9197878134,2663476.9197844067,2665971.1519555594,779.9309694194235,13.368460243558614,2.7895493736754755,0.01,-4983427.846892897,5.278483867645264,0.825584888458252,0.04771757125854492,0.02249908447265625,-0.06238842010498047,7719
87,87,32,2640378.452511471,2663476.9197878134,2663476.9197878134,2663476.9197844067,2665976.895805391,778.7987698479556,13.356129748268188,2.7895493736754755,0.01,-25598.44329391981,2.715789794921875,0.837681770324707,0.0486299991607666,0.022296905517578125,-0.06150937080383301,7722
88,88,32,2651369.921479146,2663476.9197878134,2663476.9197878134,2663476.9197844067,2665975.2097778316,778.4734796704724,13.347991058378806,2.7895493736754755,0.01,-14605.288298685711,2.72428035736084,0.834362268447876,0.048078298568725586,0.021940946578979492,-0.06128072738647461,7726
89,89,32,2659740.411179311,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666004.012218942,756.4290750962682,13.160019593077912,2.7895493736754755,0.01,-6263.6010396306565,12.860242366790771,0.8271129131317139,0.04883551597595215,0.022153854370117188,-0.06252264976501465,7729
90,90,32,2661671.9661124763,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666005.562230891,754.0995145845227,13.194267968801629,2.7895493736754755,0.01,-4333.596118414661,2.72251558303833,0.8233945369720459,0.0476224422454834,0.023291587829589844,-0.061737060546875,7746
91,91,32,2662445.7883212706,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666003.62226464,753.623300567735,13.190272757459104,2.9290268423592494,0.01,-3557.8339433692922,2.750129461288452,0.8291671276092529,0.05112624168395996,0.022414207458496094,-0.06096959114074707,7839
92,92,32,2663030.618272454,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666044.2658294174,715.0457405345514,14.735726139924136,2.9290268423592494,0.01,-3013.6475569631652,12.976646423339844,0.8355638980865479,0.05231785774230957,0.0231170654296875,-0.061692237854003906,7925
93,93,32,2663340.235235149,2663476.9197878134,2663476.9197878134,2663476.9197844067,2666040.061758293,712.4390252558514,14.700449664308852,2.9290268423592494,0.01,-2699.826523143644,2.740306854248047,0.830111026763916,0.05466961860656738,0.026445627212524414,-0.06435990333557129,8123
94,94,33,2663534.9853382856,2663534.9853382856,2663534.9853382856,2663534.985334229,2666040.6849656366,717.4858960742131,14.618172347230443,2.9290268423592494,0.01,-2505.699627350816,2.797187328338623,0.8220303058624268,0.06208992004394531,0.024721145629882812,-0.0664362907409668,8442
95,95,33,2663469.219779224,2663534.9853382856,2663534.9853382856,2663534.985334229,2666008.540383116,713.0962129775435,14.151473531360987,2.9290268423592494,0.01,-2539.3206038915087,2.8595948219299316,0.8208959102630615,0.055325984954833984,0.02669358253479004,-0.06661319732666016,8678
96,96,34,2663683.41735854,2663683.41735854,2663683.41735854,2663683.417354665,2665996.152741987,711.7745242300443,13.373558190285902,2.7825755002412866,0.01,-2312.735383446805,5.614472389221191,0.8268625736236572,0.06225156784057617,0.027710914611816406,-0.0691995620727539,9032
97,97,34,2663550.872646019,2663683.41735854,2663683.41735854,2663683.417354665,2665954.975764732,605.3064603605308,13.04373983789238,2.7825755002412866,0.01,-2404.103118713018,2.9497439861297607,0.822138786315918,0.061922550201416016,0.02931690216064453,-0.07237386703491211,9432
98,98,35,2663753.8779936917,2663753.8779936917,2663753.8779936917,2663753.877989573,2665946.240771134,590.622579280287,12.41031160980852,2.643446725229222,0.01,-2192.362777442196,14.348722219467163,0.8331794738769531,0.06403136253356934,0.03151845932006836,-0.07866668701171875,9906
99,99,35,2663650.049038952,2663753.8779936917,2663753.8779936917,2663753.877989573,2665888.5288774357,575.8756170370616,12.381202815409338,2.643446725229222,0.01,-2238.479838483447,6.090928316116333,0.8262591361999512,0.05975818634033203,0.034134626388549805,-0.07970094680786133,10228
100,100,36,2663810.4438888566,2663810.4438888566,2663810.4438888566,2663810.4438846856,2665890.140516855,554.5322066377848,11.73509702539392,2.511274388967761,0.01,-2079.696627998399,15.110134601593018,0.8329370021820068,0.07166600227355957,0.036478281021118164,-0.08845210075378418,9672
101,101,36,2663757.6202332666,2663810.4438888566,2663810.4438888566,2663810.4438846856,2665822.5359918503,550.5721444319934,11.699681711146557,2.511274388967761,0.01,-2064.91575858368,5.793389320373535,0.8239109516143799,0.059272050857543945,0.033800363540649414,-0.07978510856628418,9976
