,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
10,10,3,2009424.7175309248,2009436.918348751,2009436.918348751,2009436.9183468472,2009699.9717964209,114.39656074531376,4.433157959907185,2.5883699999999994,0.01,-275.2542654960021,0.9263045787811279,0.39645838737487793,0.02349090576171875,0.00829005241394043,-0.02592015266418457,3719
11,11,4,2009452.1418475024,2009452.1418475024,2009452.1418475024,2009452.1418455634,2009687.8229125605,82.38283162098378,3.2983862227639467,2.4589514999999995,0.01,-235.68106505813176,1.8059322834014893,0.39745664596557617,0.023544788360595703,0.008570432662963867,-0.026284456253051758,3798
12,12,5,2009464.101371257,2009464.101371257,2009464.101371257,2009464.1013696312,2009677.4861534066,69.41398470359854,3.072784713989886,2.3360039249999995,0.01,-213.38478214938638,0.9596109390258789,0.3964855670928955,0.024744510650634766,0.008655786514282227,-0.026833534240722656,3929
13,13,5,2009463.2835613217,2009464.101371257,2009464.101371257,2009464.1013696312,2009664.2810740953,59.59128807624802,2.8453585680780233,2.3360039249999995,0.01,-200.99751277352416,0.9599239826202393,0.41294384002685547,0.025664806365966797,0.008887290954589844,-0.027599096298217773,4081
14,14,6,2009488.8155682818,2009488.8155682818,2009488.8155682818,2009488.8155664885,2009669.3795838212,52.99995689140633,2.7645149350313787,2.2192037287499993,0.01,-180.56401553933864,1.8888609409332275,0.4044649600982666,0.0308229923248291,0.009357929229736328,-0.028815746307373047,4038
15,15,6,2009480.2757675436,2009488.8155682818,2009488.8155682818,2009488.8155664885,2009654.0188474124,30.4823944948148,2.5818586105697467,2.2192037287499993,0.01,-173.7430798688033,0.9672031402587891,0.40131378173828125,0.02783656120300293,0.009382247924804688,-0.02889227867126465,4270
16,16,7,2009501.078268628,2009501.078268628,2009501.078268628,2009501.078266976,2009656.315529637,24.003435135586187,2.8817712389963845,2.108243542312499,0.01,-155.2372610089939,3.748033285140991,0.4053184986114502,0.0327296257019043,0.009813785552978516,-0.030212879180908203,4657
17,17,8,2009507.2516162388,2009507.2516162388,2009507.2516162388,2009507.2516143802,2009644.6680444784,13.482215569587424,2.3280946578683483,2.002831365196874,0.01,-137.41642823944437,3.855872392654419,0.40205955505371094,0.030037641525268555,0.010859966278076172,-0.03271293640136719,4961
18,18,8,2009501.1254702935,2009507.2516162388,2009507.2516162388,2009507.2516143802,2009631.9260543145,9.402399686863646,1.8436864565863453,2.002831365196874,0.01,-130.8005840209169,3.9829800128936768,0.4048647880554199,0.02549123764038086,0.011840105056762695,-0.034363508224487305,5092
19,19,9,2009509.4549761827,2009509.4549761827,2009509.4549761827,2009509.454974519,2009634.002770632,8.933676252141595,1.6137951663277845,1.9026897969370302,0.01,-124.54779444939058,4.997821807861328,0.40452122688293457,0.043144941329956055,0.012223482131958008,-0.036028146743774414,5509
20,20,9,2009507.4548760932,2009509.4549761827,2009509.4549761827,2009509.454974519,2009625.9560022491,7.627542382339016,1.2276783174260557,1.9026897969370302,0.01,-118.50112615606605,4.158378839492798,0.40416741371154785,0.023497581481933594,0.013504743576049805,-0.03840970993041992,5599
21,21,10,2009510.976875234,2009510.976875234,2009510.976875234,2009510.9768734397,2009627.239948097,7.483081878395751,1.171870537291215,1.8075553070901786,0.01,-116.26307286290063,5.22741174697876,0.4048652648925781,0.041126251220703125,0.013770103454589844,-0.03919219970703125,6160
22,22,10,2009510.2625365048,2009510.976875234,2009510.976875234,2009510.9768734397,2009621.665553875,6.5256520616821945,0.9977235999174489,1.8075553070901786,0.01,-111.40301737020364,4.507377624511719,0.405914306640625,0.02378559112548828,0.01622176170349121,-0.044443607330322266,6185
23,23,11,2009512.947112507,2009512.947112507,2009512.947112507,2009512.9471107859,2009622.124615335,6.4505683404859155,0.9825174272146913,1.7171775417356696,0.01,-109.17750282791658,4.374300718307495,0.4055140018463135,0.03903317451477051,0.01738572120666504,-0.049854278564453125,6759
24,24,12,2009515.3734303645,2009515.3734303645,2009515.3734303645,2009515.373428327,2009617.6660352717,4.84948022197932,0.8552065230688023,1.631318664648886,0.01,-102.2926049071577,4.612301826477051,0.403369665145874,0.04905819892883301,0.0174407958984375,-0.0474095344543457,6972
25,25,12,2009516.0506603331,2009515.3734303645,2009516.0506603331,2009516.050658441,2009612.2915414579,2.706536872079596,0.7666919817063946,1.631318664648886,0.01,-96.24088112464742,4.775366544723511,0.40496158599853516,0.04905819892883301,0.017856597900390625,-0.0485844612121582,6972
26,25,12,2009516.0506603331,2009515.3734303645,2009516.0506603331,2009516.050658441,2009612.2915414579,2.706536872079596,0.7666919817063946,1.631318664648886,0.01,-96.24088112464742,4.775366544723511,0.40496158599853516,0.04905819892883301,0.017856597900390625,-0.0485844612121582,6972
