,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
40,40,9,310668.12355893786,310672.5086881986,310672.5086881986,310672.508687464,310746.89900012163,41.247046105447225,0.964444999484254,0.47534667488563,0.01,-78.7754411837571,0.23434019088745117,0.07683396339416504,0.007038116455078125,0.004005908966064453,-0.009343385696411133,1344
41,41,10,310680.15994003275,310680.15994003275,310680.15994003275,310680.1599395391,310746.35425336065,41.033383049827535,0.9717447939234236,0.47534667488563,0.01,-66.194313327892,0.4610004425048828,0.07662606239318848,0.006213188171386719,0.004525899887084961,-0.009947538375854492,1405
42,42,10,-5794257.170617714,310680.15994003275,310680.15994003275,310680.1599395391,310744.36918185354,35.2103394191945,0.9070524038733141,0.47534667488563,0.01,-6105001.539799567,0.2562072277069092,0.07651901245117188,0.004137754440307617,0.004586219787597656,-0.010284662246704102,1406
43,43,10,310642.3369668468,310680.15994003275,310680.15994003275,310680.1599395391,310746.2053566099,35.054354584019165,0.9003617319473181,0.47534667488563,0.01,-103.86838976314138,0.48599934577941895,0.07652473449707031,0.004273653030395508,0.004692792892456055,-0.010362625122070312,1412
44,44,10,310671.82614998537,310680.15994003275,310680.15994003275,310680.1599395391,310746.1452960546,34.995574418164324,0.8825720232073984,0.47534667488563,0.01,-74.3191460692494,0.2491450309753418,0.07649540901184082,0.004634380340576172,0.004688739776611328,-0.01031351089477539,1430
45,45,11,310682.41974439676,310682.41974439676,310682.41974439676,310682.4197437475,310746.0249688759,34.98220067744842,0.8790514049534957,0.47534667488563,0.01,-63.60522447914065,0.25125622749328613,0.07639932632446289,0.006302833557128906,0.004774332046508789,-0.010508537292480469,1492
46,46,11,310669.6934769132,310682.41974439676,310682.41974439676,310682.4197437475,310744.6752015305,34.154482913261745,0.8288083715255222,0.47534667488563,0.01,-74.98172461729402,0.27101683616638184,0.07658886909484863,0.004434347152709961,0.0051496028900146484,-0.010888099670410156,1503
47,47,12,310685.407834551,310685.407834551,310685.407834551,310685.4078339479,310744.9003157859,33.84254601353314,0.7619905686470091,0.45157934114134846,0.01,-59.492481234909754,0.3141038417816162,0.0767812728881836,0.007138252258300781,0.0051500797271728516,-0.011104106903076172,1340
48,48,12,310665.1825112886,310685.407834551,310685.407834551,310685.4078339479,310742.95361241867,32.09786119451746,0.7602151365663403,0.45157934114134846,0.01,-77.77110113003211,0.07590436935424805,0.07687544822692871,0.004609346389770508,0.00440526008605957,-0.009967565536499023,1357
49,49,12,310684.6701479586,310685.407834551,310685.407834551,310685.4078339479,310743.2742157397,31.649599254655186,0.6571101773153732,0.45157934114134846,0.01,-58.60406778106891,0.297884464263916,0.07674622535705566,0.005914211273193359,0.004302501678466797,-0.010091543197631836,1414
50,50,13,310687.027305145,310687.027305145,310687.027305145,310687.0273044961,310743.08411517326,31.6399018925149,0.6564421112921632,0.429000374084281,0.01,-56.05681002825007,0.0780632495880127,0.07687854766845703,0.007227897644042969,0.004512310028076172,-0.010465145111083984,1509
51,51,13,310683.392882902,310687.027305145,310687.027305145,310687.0273044961,310740.4233010062,30.700989146891516,0.6083843368465635,0.429000374084281,0.01,-57.03041810419163,0.1788167953491211,0.0765695571899414,0.005080461502075195,0.0049822330474853516,-0.01122736930847168,1542
52,52,13,310683.71978719026,310687.027305145,310687.027305145,310687.0273044961,310740.3737279096,30.690100164560135,0.607990655463678,0.429000374084281,0.01,-56.653940719326116,0.08376288414001465,0.07649970054626465,0.0066602230072021484,0.00526118278503418,-0.011270284652709961,1628
53,53,13,310685.6591453294,310687.027305145,310687.027305145,310687.0273044961,310740.32577384857,30.686362777953036,0.6075698658036569,0.429000374084281,0.01,-54.666628519170594,0.08669042587280273,0.0767064094543457,0.006632804870605469,0.005499601364135742,-0.011977434158325195,1715
54,54,13,310686.1756948246,310687.027305145,310687.027305145,310687.0273044961,310740.28299381793,30.682862729066983,0.6071353527360582,0.429000374084281,0.01,-54.10729899330386,0.09149909019470215,0.0765676498413086,0.006953239440917969,0.0057849884033203125,-0.012517929077148438,1793
55,55,13,310686.49204575684,310687.027305145,310687.027305145,310687.0273044961,310740.23788375856,30.67900534684304,0.6066904592107284,0.429000374084281,0.01,-53.745838001747785,0.09409642219543457,0.07695770263671875,0.00633692741394043,0.006107330322265625,-0.013190269470214844,1868
56,56,13,310686.80978031666,310687.027305145,310687.027305145,310687.0273044961,310740.1930279128,30.675190398294944,0.6062480411749759,0.4504503927884951,0.01,-53.3832475961482,0.0971369743347168,0.07680535316467285,0.00607609748840332,0.00618433952331543,-0.013531684875488281,1927
57,57,14,310687.28784621373,310687.28784621373,310687.28784621373,310687.2878454441,310740.2838679807,30.630643545126077,0.605809900518837,0.4504503927884951,0.01,-52.99602176695804,0.09932208061218262,0.07669878005981445,0.00592041015625,0.006798505783081055,-0.013885498046875,1981
58,58,14,310683.30210244673,310687.28784621373,310687.28784621373,310687.2878454441,310738.02628398174,30.370446183311287,0.5529889113265949,0.4504503927884951,0.01,-54.72418153501689,0.2784700393676758,0.07680487632751465,0.004270076751708984,0.007024288177490234,-0.014232873916625977,1987
59,59,14,310686.3561175501,310687.28784621373,310687.28784621373,310687.2878454441,310738.0045842465,30.33019639737904,0.5529165952502119,0.4504503927884951,0.01,-51.64846669639076,0.1024773120880127,0.07668614387512207,0.004659414291381836,0.006863832473754883,-0.014308452606201172,2007
60,60,14,310687.2989561446,310687.28784621373,310687.2989561446,310687.2989555678,310737.9792947364,30.33036593638826,0.5528411806230388,0.4504503927884951,0.01,-50.68033859182719,0.10353612899780273,0.07674884796142578,0.005585670471191406,0.00719451904296875,-0.014386177062988281,2055
61,61,15,310687.95604277565,310687.95604277565,310687.95604277565,310687.95604226773,310737.9838027841,30.3238146303338,0.5527530174052645,0.4504503927884951,0.01,-50.027760008441945,0.10721588134765625,0.07710504531860352,0.007359504699707031,0.007489919662475586,-0.014687299728393555,1946
62,62,15,310285.8921787205,310687.95604277565,310687.95604277565,310687.95604226773,310740.72406443994,27.06122990930453,0.9184955253985686,0.4504503927884951,0.01,-454.83188571942776,1.4167611598968506,0.07672309875488281,0.004125356674194336,0.0066640377044677734,-0.014203310012817383,1947
63,63,15,310461.3435967682,310687.95604277565,310687.95604277565,310687.95604226773,310740.84739574714,27.03611240920145,0.9245023163203617,0.4504503927884951,0.01,-279.5037989789273,0.31136059761047363,0.07656407356262207,0.004436969757080078,0.0067484378814697266,-0.014060258865356445,1958
64,64,15,310593.2869309948,310687.95604277565,310687.95604277565,310687.95604226773,310742.6284653335,26.502719947951846,1.0547470039748954,0.4504503927884951,0.01,-149.3415343387334,1.4375758171081543,0.07667112350463867,0.004122734069824219,0.006773471832275391,-0.014232397079467773,1959
65,65,15,310613.4423589947,310687.95604277565,310687.95604277565,310687.95604226773,310743.3653833682,26.31466231122613,1.11797695251526,0.4504503927884951,0.01,-129.9230243735372,1.4497473239898682,0.07653379440307617,0.004597187042236328,0.0069522857666015625,-0.014136075973510742,1967
66,66,15,310651.7564852588,310687.95604277565,310687.95604277565,310687.95604226773,310743.6605759609,26.19959278323222,1.150739603109411,0.4504503927884951,0.01,-91.90409070204129,1.4513819217681885,0.07666277885437012,0.004139900207519531,0.0071222782135009766,-0.014490365982055664,1968
67,67,15,310675.23749395553,310687.95604277565,310687.95604277565,310687.95604226773,310743.89279418404,26.132363546348643,1.174249781355516,0.47297291242791983,0.01,-68.65530022848533,1.4475069046020508,0.07668638229370117,0.004394054412841797,0.006987571716308594,-0.014294624328613281,1970
68,68,15,310686.75274921657,310687.95604277565,310687.95604277565,310687.95604226773,310743.6363740125,26.05527406593319,1.1779214028288187,0.47297291242791983,0.01,-56.88362479592974,0.31281113624572754,0.0766608715057373,0.004760265350341797,0.007273674011230469,-0.014393806457519531,1992
69,69,16,310692.6641734178,310692.6641734178,310692.6641734178,310692.664172578,310743.55466244946,26.04166038578842,1.1833608828900233,0.47297291242791983,0.01,-50.89048903165401,0.3256871700286865,0.07674574851989746,0.005963802337646484,0.006951093673706055,-0.014394283294677734,2042
70,70,16,310663.85225150216,310692.6641734178,310692.6641734178,310692.664172578,310745.41567212396,23.879554237355478,0.9901268550568334,0.47297291242791983,0.01,-81.56342062176634,0.3309662342071533,0.07691073417663574,0.004178524017333984,0.007300853729248047,-0.014754295349121094,2045
71,71,16,310679.5770002674,310692.6641734178,310692.6641734178,310692.664172578,310745.3094235744,23.7836711416021,0.9386831866629187,0.47297291242791983,0.01,-65.7324233070153,0.6307327747344971,0.07675886154174805,0.004719972610473633,0.007495403289794922,-0.014800548553466797,2065
72,72,17,310696.9880502288,310696.9880502288,310696.9880502288,310696.9880496255,310744.54462897667,23.45204939186806,0.7811887705986073,0.4493242668065238,0.01,-47.55657874786602,1.4997172355651855,0.07709336280822754,0.004686594009399414,0.00772404670715332,-0.015034198760986328,2074
73,73,17,310669.88348032365,310696.9880502288,310696.9880502288,310696.9880496255,310744.3417281237,20.44929789775051,0.7651652670325446,0.4493242668065238,0.01,-74.45824780007682,0.3333892822265625,0.0771341323852539,0.004604816436767578,0.0077669620513916016,-0.014948368072509766,2090
74,74,18,310698.51615920913,310698.51615920913,310698.51615920913,310698.5161585484,310743.78274312726,19.71824016008759,0.5058816150067748,0.4268580534661976,0.01,-45.2665839181072,1.526216983795166,0.07680010795593262,0.0075147151947021484,0.007906436920166016,-0.015075206756591797,1621
75,75,18,310692.0565193885,310698.51615920913,310698.51615920913,310698.5161585484,310742.53922359634,18.76394956675358,0.5004632977180689,0.4268580534661976,0.01,-50.482704207812645,0.27448248863220215,0.07678413391113281,0.005690813064575195,0.0053446292877197266,-0.011766910552978516,1673
76,76,19,310701.02452587785,310701.02452587785,310701.02452587785,310701.0245249311,310742.13210168906,18.673426173627377,0.47694353590083804,0.4055151507928877,0.01,-41.10757581122059,0.5335512161254883,0.07646918296813965,0.0058057308197021484,0.005615234375,-0.012190103530883789,1721
77,77,19,310694.9449771539,310701.02452587785,310701.02452587785,310701.0245249311,310740.4940485763,16.66493775404524,0.46665172034546915,0.4055151507928877,0.01,-45.549071422380585,0.2877473831176758,0.07687997817993164,0.005590915679931641,0.0056722164154052734,-0.012579679489135742,1768
78,78,20,310705.9353185907,310705.9353185907,310705.9353185907,310705.9353179861,310741.7253334333,15.777734498959035,0.4918915210265391,0.3852393932532433,0.01,-35.79001484255512,1.3414862155914307,0.07677221298217773,0.005830287933349609,0.005974769592285156,-0.012944221496582031,1814
79,79,20,310699.5865380331,310705.9353185907,310705.9353185907,310705.9353179861,310740.6040741777,11.433959284680896,0.46926571029710457,0.3852393932532433,0.01,-41.01753614456937,0.3016202449798584,0.07647562026977539,0.004967451095581055,0.006357908248901367,-0.013188600540161133,1840
80,80,21,310707.4494506807,310707.4494506807,310707.4494506807,310707.4494501713,310740.4684334161,11.35903984651668,0.44052543965571583,0.3659774235905811,0.01,-33.01898273541612,0.5810863971710205,0.07653665542602539,0.008678436279296875,0.0064051151275634766,-0.013355731964111328,1720
81,81,21,310692.4839539623,310707.4494506807,310707.4494506807,310707.4494501713,310738.5804363976,10.359714875288773,0.4388072748196757,0.3659774235905811,0.01,-46.09648243527604,0.27913713455200195,0.07666921615600586,0.0042226314544677734,0.005858421325683594,-0.012565851211547852,1724
82,82,22,310709.7070272614,310709.7070272614,310709.7070272614,310709.7070265611,310739.0444905531,9.858457598777022,0.38842749907910445,0.34767855241105206,0.01,-29.337463291738867,1.3089532852172852,0.07662177085876465,0.006139516830444336,0.0056705474853515625,-0.01266622543334961,1782
83,83,22,284740.1338850627,310709.7070272614,310709.7070272614,310709.7070265611,310737.09444566205,8.011628724867478,0.38462817405964106,0.34767855241105206,0.01,-25996.960560599353,0.2916994094848633,0.07705998420715332,0.004080772399902344,0.005995512008666992,-0.013012886047363281,1783
84,84,22,310580.69350753544,310709.7070272614,310709.7070272614,310709.7070265611,310738.2344041299,7.807093781302683,0.34837193679486816,0.34767855241105206,0.01,-157.5408965944754,1.3417434692382812,0.07699155807495117,0.004122495651245117,0.006108522415161133,-0.013120889663696289,1784
85,85,22,310670.7485431228,310709.7070272614,310709.7070272614,310709.7070265611,310738.78970203636,7.639280345872976,0.370799475442842,0.34767855241105206,0.01,-68.04115891357938,1.3249425888061523,0.07678914070129395,0.004222869873046875,0.00616765022277832,-0.013064146041870117,1787
86,86,22,310694.2947041818,310709.7070272614,310709.7070272614,310709.7070265611,310738.83503297466,7.594017489114776,0.3768135767907199,0.34767855241105206,0.01,-44.54032879287829,1.3501009941101074,0.07672739028930664,0.004194736480712891,0.006047487258911133,-0.013074636459350586,1790
87,87,22,310701.482259539,310709.7070272614,310709.7070272614,310709.7070265611,310738.9641873747,7.500611989758909,0.4006043456240418,0.34767855241105206,0.01,-37.4819278356999,1.3654561042785645,0.0766305923461914,0.00576329231262207,0.006048917770385742,-0.013045787811279297,1841
88,88,22,310707.3020014806,310709.7070272614,310709.7070272614,310709.7070265611,310738.8944680002,7.4379081359365955,0.4071320562256011,0.3650624800316047,0.01,-31.592466519595312,1.3859169483184814,0.08195090293884277,0.006029844284057617,0.006508588790893555,-0.013314962387084961,1886
89,89,22,310708.9087666251,310709.7070272614,310709.7070272614,310709.7070265611,310738.8926222087,7.4262548219412565,0.40716509229585607,0.3650624800316047,0.01,-29.983855583581313,0.3141613006591797,0.08100652694702148,0.008455038070678711,0.006890773773193359,-0.014474630355834961,1995
90,90,23,310709.95296258054,310709.95296258054,310709.95296258054,310709.95296182425,310738.7167649305,7.423931946337689,0.40733449358703394,0.3650624800316047,0.01,-28.76380234995989,0.6408932209014893,0.08191323280334473,0.007443428039550781,0.0074765682220458984,-0.015889644622802734,2087
91,91,23,310705.41089128755,310709.95296258054,310709.95296258054,310709.95296182425,310738.22785887186,7.6242461273795925,0.40135090349315516,0.3650624800316047,0.01,-32.816967584328296,0.6515388488769531,0.0771799087524414,0.005964040756225586,0.007843732833862305,-0.015549182891845703,2140
92,92,24,310710.82544924517,310710.82544924517,310710.82544924517,310710.8254484711,310738.8340052818,7.424325461906847,0.3510966271867968,0.34680935603002444,0.01,-28.008556036636328,1.544576644897461,0.07704710960388184,0.0065152645111083984,0.008066654205322266,-0.01576709747314453,1723
93,93,24,310707.61993820535,310710.82544924517,310710.82544924517,310710.8254484711,310738.7526109373,6.904109067574609,0.35059378209092185,0.34680935603002444,0.01,-31.132672731925783,0.2791717052459717,0.07683610916137695,0.004774332046508789,0.0059740543365478516,-0.012509584426879883,1745
94,94,24,310710.22324030194,310710.82544924517,310710.82544924517,310710.8254484711,310738.89400638925,6.898559001740068,0.34730640753198944,0.34680935603002444,0.01,-28.670766087326115,0.5417556762695312,0.07695531845092773,0.006566762924194336,0.005806446075439453,-0.01274871826171875,1825
95,95,25,310711.8805731888,310711.8805731888,310711.8805731888,310711.8805724275,310738.8224836331,6.871406179503538,0.338286981863811,0.3294688882285232,0.01,-26.941910444321813,0.5629775524139404,0.07709574699401855,0.0070400238037109375,0.0065250396728515625,-0.013333320617675781,1901
96,96,25,310710.8295060774,310711.8805731888,310711.8805731888,310711.8805724275,310738.61955688737,6.151788216084242,0.33451898944797737,0.3294688882285232,0.01,-27.790050809973827,0.5798804759979248,0.07691693305969238,0.007382869720458984,0.0067822933197021484,-0.014018535614013672,2016
97,97,26,310713.68465519446,310713.68465519446,310713.68465519446,310713.6846544578,310739.0369930002,5.85159272729652,0.3009720453835456,0.31299544381709704,0.01,-25.352337805732205,1.4474470615386963,0.07667183876037598,0.005294322967529297,0.0072710514068603516,-0.014638662338256836,2045
98,98,26,310712.0347770962,310713.68465519446,310713.68465519446,310713.6846544578,310739.0211467848,4.331897830765229,0.3007636779751853,0.31299544381709704,0.01,-26.986369688650747,0.3214840888977051,0.0765542984008789,0.005491018295288086,0.007387638092041016,-0.014955520629882812,2088
99,99,27,310714.08701714914,310714.08701714914,310714.08701714914,310714.0870164413,310739.26936855173,4.269951865193434,0.28601110234207355,0.29734567162624215,0.01,-25.18235140257119,1.5344760417938232,0.07715177536010742,0.009159088134765625,0.007576704025268555,-0.015111207962036133,1951
100,100,27,308703.4902563494,310714.08701714914,310714.08701714914,310714.0870164413,310739.3268547251,4.1337559527601115,0.28581548142034435,0.29734567162624215,0.01,-2035.836598375692,0.3218214511871338,0.08551454544067383,0.0054514408111572266,0.0076487064361572266,-0.01661992073059082,1952
101,101,27,310687.90428671584,310714.08701714914,310714.08701714914,310714.0870164413,310739.46607407037,3.9963291238527745,0.27244460941961834,0.29734567162624215,0.01,-51.56178735453468,1.4654550552368164,0.0826573371887207,0.004801273345947266,0.007812738418579102,-0.017740726470947266,1964
102,102,27,310688.3684169948,310714.08701714914,310714.08701714914,310714.0870164413,310739.57365114294,3.9161704076104797,0.2771971172887194,0.29734567162624215,0.01,-51.20523414812422,1.4251997470855713,0.07674789428710938,0.0040798187255859375,0.007322549819946289,-0.014884710311889648,1965
